dsstox_substance_id,casn,chnm,aeid,hitc,modl,coff
DTXSID80379721,2264-01-9,"1H,1H,6H,6H-Perfluorohexane-1,6-diol diacrylate",2,2.4704463935303977e-08,poly1,25.491993470325276
DTXSID00194615,4180-26-1,"1H,1H,9H-Perfluorononyl acrylate",2,3.1319497092249218e-12,poly1,25.491993470325276
DTXSID40108559,62037-80-3,Ammonium perfluoro-2-methyl-3-oxahexanoate,2,6.803483156160703e-13,poly1,25.491993470325276
DTXSID5059799,307-98-2,"1H,1H-Perfluorooctyl acrylate",2,1.728361925072359e-09,exp2,25.491993470325276
DTXSID1062122,2043-47-2,4:2 Fluorotelomer alcohol,2,4.624352133399197e-13,poly1,25.491993470325276
DTXSID1074915,51851-37-7,Triethoxy((perfluorohexyl)ethyl)silane,2,9.735032386646558e-11,pow,25.491993470325276
DTXSID60380390,79963-95-4,"2,2,2-Trifluoroethyl perfluorobutanesulfonate",2,0.0,none,25.491993470325276
DTXSID90371872,35192-44-0,"1,8-Divinylperfluorooctane",2,7.263334051613638e-11,exp2,25.491993470325276
DTXSID4059912,374-98-1,Heptafluorobutyl iodide,2,2.101762570147462e-09,exp2,25.491993470325276
DTXSID70880230,19932-26-4,"((2,2,3,3-Tetrafluoropropoxy)methyl)oxirane",2,3.566940700268693e-08,poly1,25.491993470325276
DTXSID5027140,307-35-7,Perfluorooctanesulfonyl fluoride,2,0.0,hill,25.491993470325276
DTXSID50892417,679-12-9,4H-Perfluorobutanoic acid,2,1.4963614249237486e-20,hill,25.491993470325276
DTXSID3047558,2144-53-8,2-(Perfluorohexyl)ethyl methacrylate,2,1.7759763767983295e-15,poly1,25.491993470325276
DTXSID5030030,375-73-5,Perfluorobutanesulfonic acid,2,3.917916682498397e-19,pow,25.491993470325276
DTXSID6027426,1691-99-2,N-Ethyl-N-(2-hydroxyethyl)perfluorooctane sulfonamide,2,6.790491895480764e-15,poly1,25.491993470325276
DTXSID8059920,375-92-8,Perfluoroheptanesulfonic acid,2,0.0,exp4,25.491993470325276
DTXSID3059927,376-90-9,Hexafluoroamylene glycol,2,5.83213044447618e-16,poly1,25.491993470325276
DTXSID3031860,335-76-2,Perfluorodecanoic acid,2,0.0,gnls,25.491993470325276
DTXSID8031863,375-95-1,Perfluorononanoic acid,2,0.0,gnls,25.491993470325276
DTXSID9059919,375-88-2,1-Bromopentadecafluoroheptane,2,8.927564411507176e-12,poly1,25.491993470325276
DTXSID0060985,678-77-3,Hexafluoroglutaryl chloride,2,0.0,gnls,25.491993470325276
DTXSID30382104,865-79-2,9-Chloro-perfluorononanoic acid,2,0.0,gnls,25.491993470325276
DTXSID50880218,15290-77-4,"1H,1H,2H-Perfluorocyclopentane",2,0.0,exp5,25.491993470325276
DTXSID60892443,2806-15-7,Sodium perfluorodecanesulfonate,2,1.6712660366887005e-12,poly1,25.491993470325276
DTXSID9061881,1682-31-1,"1-Iodo-1H,1H,2H,2H-perfluoroheptane",2,0.0,pow,25.491993470325276
DTXSID8051419,1652-63-7,"N-[(Perfluorooctylsulfonamido)propyl]-N,N,N-trimethylammonium iodide",2,0.0,gnls,25.491993470325276
DTXSID00892442,13252-14-7,"Perfluoro-2,5-dimethyl-3,6-dioxanonanoic acid",2,2.8927236870776295e-11,poly1,25.491993470325276
DTXSID20337446,34143-74-3,2-(Perfluorooctyl)ethanthiol,2,0.0,pow,25.491993470325276
DTXSID90382620,812-70-4,3-(Perfluoroheptyl)propanoic acid,2,6.144197993877219e-17,poly1,25.491993470325276
DTXSID00192353,39108-34-4,8:2 Fluorotelomer sulfonic acid,2,7.104721500155119e-16,poly1,25.491993470325276
DTXSID3059921,376-06-7,Perfluorotetradecanoic acid,2,5.497443567560268e-16,poly1,25.491993470325276
DTXSID7027831,24448-09-7,N-Methyl-N-(2-hydroxyethyl)perfluorooctanesulfonamide,2,6.539203428797171e-18,poly1,25.491993470325276
DTXSID50375114,330562-41-9,"Perfluoro-3,6,9-trioxatridecanoic acid",2,2.8544643722564223e-13,poly1,25.491993470325276
DTXSID60400587,13485-61-5,Nonafluoropentanamide,2,0.0,exp4,25.491993470325276
DTXSID6067331,27619-97-2,6:2 Fluorotelomer sulfonic acid,2,3.0822213242736636e-20,poly1,25.491993470325276
DTXSID90558000,57678-01-0,6:2 Fluorotelomer phosphate monoester,2,0.06360751994648209,exp4,25.491993470325276
DTXSID0059879,355-80-6,"1H,1H,5H-Perfluoropentanol",2,0.0,pow,25.491993470325276
DTXSID50229163,78560-45-9,Trichloro((perfluorohexyl)ethyl)silane,2,0.0,gnls,25.491993470325276
DTXSID50441560,132424-36-3,"Methyl 2H,2H,3H,3H-perfluoroheptanoate",2,8.727940981727264e-11,poly1,25.491993470325276
DTXSID70880134,374-40-3,1-Pentafluoroethylethanol,2,0.0,exp4,25.491993470325276
DTXSID30891564,757124-72-4,4:2 Fluorotelomer sulfonic acid,2,0.0,exp4,25.491993470325276
DTXSID50381073,137780-69-9,"Perfluoro-3,6-dioxadecanoic acid",2,0.0,exp4,25.491993470325276
DTXSID30378880,74427-22-8,"2,2-Difluoroethyl triflate",2,3.8152406772056755e-15,poly1,25.491993470325276
DTXSID30382063,151772-58-6,"Perfluoro-3,6-dioxaheptanoic acid",2,1.3551783939860598e-18,poly1,25.491993470325276
DTXSID1032646,4151-50-2,N-Ethylperfluorooctane sulfonamide,2,1.5661280997569592e-11,poly1,25.491993470325276
DTXSID7060332,559-94-4,(Perfluorobutyryl)-2-thenoylmethane,2,5.293487643127265e-12,poly1,25.491993470325276
DTXSID20874028,914637-49-3,"2H,2H,3H,3H-Perfluorooctanoic acid",2,0.0,gnls,25.491993470325276
DTXSID40880025,335-95-5,Sodium perfluorooctanoate,2,5.803106093818743e-14,poly1,25.491993470325276
DTXSID8059970,422-64-0,Perfluoropropanoic acid,2,2.5745180729519124e-11,poly1,25.491993470325276
DTXSID80881157,94159-84-9,"1-(Perfluorofluorooctyl)propane-2,3-diol",2,0.0,none,25.491993470325276
DTXSID60195123,423-54-1,Perfluorooctanamide,2,9.7589067453604e-13,poly1,25.491993470325276
DTXSID3066215,17587-22-3,(Heptafluorobutanoyl)pivaloylmethane,2,1.2807452836741082e-12,poly1,25.491993470325276
DTXSID8062101,1996-88-9,2-(Perfluorooctyl)ethyl methacrylate,2,2.568512979843132e-15,poly1,25.491993470325276
DTXSID90868151,72629-94-8,Perfluorotridecanoic acid,2,0.0,none,25.491993470325276
DTXSID80382093,31253-34-6,2-Aminohexafluoropropan-2-ol,2,2.0852460260190023e-17,poly1,25.491993470325276
DTXSID70379295,77953-71-0,"3H-Perfluoro-2,2,4,4-tetrahydroxypentane",2,4.090112475929248e-11,poly1,25.491993470325276
DTXSID9059834,338-83-0,Perfluamine,2,1.8326577005305037e-16,exp2,25.491993470325276
DTXSID40380257,243139-64-2,3-(Perfluoroisopropyl)-2-propenoic acid,2,6.931867880559744e-07,exp2,25.491993470325276
DTXSID3037709,3871-99-6,Potassium perfluorohexanesulfonate,2,0.0,exp4,25.491993470325276
DTXSID7029904,678-39-7,2-(Perfluorooctyl)ethanol,2,1.6528437123428877e-07,poly1,25.491993470325276
DTXSID3065586,13695-31-3,(Perfluoropropyl)methyl methacrylate,2,4.505972326690503e-09,poly1,25.491993470325276
DTXSID00223797,73609-36-6,Dichloromethyl((perfluorohexyl)ethyl)silane,2,1.0331180319898172e-12,exp2,25.491993470325276
DTXSID1068772,52591-27-2,2-(Perfluorobutyl)ethyl acrylate,2,0.9999986584268662,hill,25.491993470325276
DTXSID90190949,375-80-4,"1,6-Diiodoperfluorohexane",2,0.9999999999999923,gnls,25.491993470325276
DTXSID3038939,754-91-6,Perfluorooctanesulfonamide,2,4.9680546945489404e-08,exp4,25.491993470325276
DTXSID50382621,25600-66-2,7:3 Fluorotelomer alcohol,2,4.554390236934054e-05,pow,25.491993470325276
DTXSID10382147,125070-38-4,"3-(Perfluoro-2-butyl)propane-1,2-diol",2,1.086151734359902e-17,exp4,25.491993470325276
DTXSID70381090,129301-42-4,"1H,1H,8H,8H-Perfluoro-3,6-dioxaoctane-1,8-diol",2,0.9999999998605841,gnls,25.491993470325276
DTXSID40204489,559-14-8,Perfluorooct-1-ene,2,0.0,exp5,25.491993470325276
DTXSID70381151,307-31-3,Perfluorooctanamidine,2,5.423180529896573e-10,poly1,25.491993470325276
DTXSID60377821,3792-02-7,4:4 Fluorotelomer alcohol,2,0.0,pow,25.491993470325276
DTXSID30170109,1763-28-6,"3,3-Bis(trifluoromethyl)-2-propenoic acid",2,1.7998610883560064e-18,hill,25.491993470325276
DTXSID80380256,243139-62-0,"4,4-bis(Trifluoromethyl)-4-fluoropropanoic acid",2,2.726236385479795e-13,poly1,25.491993470325276
DTXSID10224331,7383-71-3,"2,2,3,3-Tetrafluoropropyl acrylate",2,8.062498544547933e-13,poly1,25.491993470325276
DTXSID30396867,90177-96-1,"1H,1H,8H,8H-Perfluorooctane-1,8-diol",2,1.0,gnls,25.491993470325276
DTXSID50369896,754-96-1,"1H,1H,10H,10H-Perfluorodecane-1,10-diol",2,0.9999999999991971,gnls,25.491993470325276
DTXSID70400078,3834-42-2,(Heptafluoropropyl)trimethylsilane,2,1.354684253712092e-15,exp5,25.491993470325276
DTXSID50469320,41997-13-1,Perfluorohexanesulfonamide,2,6.285495457457642e-16,hill,25.491993470325276
DTXSID4059833,336-08-3,Perfluorohexanedioic acid,2,0.0,exp5,25.491993470325276
DTXSID9059832,335-99-9,"1H,1H,7H-Dodecafluoro-1-heptanol",2,0.0,exp4,25.491993470325276
DTXSID1037303,375-85-9,Perfluoroheptanoic acid,2,0.0,exp4,25.491993470325276
DTXSID30880413,38565-52-5,"3-(Perfluorohexyl)-1,2-epoxypropane",2,1.5811997438811685e-18,poly1,25.491993470325276
DTXSID70191136,377-73-1,Perfluoro-3-methoxypropanoic acid,2,0.0,exp4,25.491993470325276
DTXSID20179883,252237-40-4,2-(Perfluorohexyl)ethylphosphonic acid,2,1.1789153685686513e-11,poly1,25.491993470325276
DTXSID70537191,568550-25-4,Methyl 3H-perfluoroisopropyl ether,2,0.0,exp5,25.491993470325276
DTXSID10379254,1765-92-0,"1H,1H-Heptafluorobutyl epoxide",2,0.0,hill,25.491993470325276
DTXSID50226894,76-21-1,9H-Perfluorononanoic acid,2,0.9999999998335616,exp5,25.491993470325276
DTXSID0059871,354-76-7,Pentafluoropropionamide,2,0.9999998326509686,exp5,25.491993470325276
DTXSID8047553,2058-94-8,Perfluoroundecanoic acid,2,4.1114010321780467e-10,exp5,25.491993470325276
DTXSID00442840,329710-76-1,2-(Trifluoromethoxy)ethyl trifluoromethanesulfonate,2,0.0,exp4,25.491993470325276
DTXSID60500450,863090-89-5,Perfluoro(4-methoxybutanoic acid),2,0.0,exp4,25.491993470325276
DTXSID70880215,13252-13-6,Perfluoro-2-methyl-3-oxahexanoic acid,2,0.0,exp4,25.491993470325276
DTXSID8037706,2795-39-3,Potassium perfluorooctanesulfonate,2,0.0,exp4,25.491993470325276
DTXSID80379781,6588-63-2,Perfluorocyclohexanecarbonyl fluoride,2,0.0,exp4,25.491993470325276
DTXSID1047578,2043-55-2,"1H,1H,2H,2H-Perfluorohexyl iodide",2,0.0,pow,25.491993470325276
DTXSID60379901,50836-66-3,(Perfluoro-5-methylhexyl)ethyl 2-methylprop-2-enoate,2,0.0,exp4,25.491993470325276
DTXSID50379814,113507-82-7,Perfluoro-2-ethoxyethanesulfonic acid,2,0.0,pow,25.491993470325276
DTXSID8059928,377-38-8,Perfluorobutanedioic acid,2,0.0,hill,25.491993470325276
DTXSID80371164,14548-74-4,"Perfluoro(2-(2-propoxypropoxy)-1H,1H-propan-1-ol)",2,0.1183495608178375,pow,25.491993470325276
DTXSID10379991,1651-41-8,3-(Perfluorooctyl)propanol,2,0.999998852113803,exp5,25.491993470325276
DTXSID7047566,355-43-1,Perfluoro-1-iodohexane,2,0.0,pow,25.491993470325276
DTXSID7074616,21652-58-4,"1H,1H,2H-Perfluoro-1-decene",2,0.0,pow,25.491993470325276
DTXSID70366226,355-81-7,Perfluoropentanamide,2,0.0,exp4,25.491993470325276
DTXSID40380797,147492-57-7,"1H,1H-Perfluoro-3,6,9-trioxadecan-1-ol",2,0.0,exp4,25.491993470325276
DTXSID60379269,679-02-7,3-(Perfluoropropyl)propanol,2,0.0,gnls,25.491993470325276
DTXSID5044572,647-42-7,2-(Perfluorohexyl)ethanol,2,0.0,gnls,25.491993470325276
DTXSID90174941,20825-07-4,"3H,3H-Perfluoro-2,4-hexanedione",2,0.0,exp4,25.491993470325276
DTXSID6062599,2706-90-3,Perfluoropentanoic acid,2,0.0,exp4,25.491993470325276
DTXSID5060986,678-95-5,"1H,1H,5H,5H-Perfluoro-1,5-pentanediol diacrylate",2,3.8531385077417315e-10,exp4,25.491993470325276
DTXSID90880156,2043-52-9,"1-Iodo-1H,1H,2H,2H-perfluorononane",2,0.0,exp4,25.491993470325276
DTXSID40235137,85857-17-6,Dimethoxymethyl((perfluorohexyl)ethyl)silane,2,4.800545645645784e-19,poly1,25.491993470325276
DTXSID60238701,918-21-8,Perfluoropinacol,2,1.0719547084633858e-08,poly1,25.491993470325276
DTXSID00190950,375-82-6,6:1 Fluorotelomer alcohol,2,0.0,exp4,25.491993470325276
DTXSID3037707,29420-49-3,Potassium perfluorobutanesulfonate,2,0.0,exp4,25.491993470325276
DTXSID2060965,662-50-0,Heptafluorobutyramide,2,0.0,poly1,25.491993470325276
DTXSID7040150,355-46-4,Perfluorohexanesulfonic acid,2,0.0,gnls,25.491993470325276
DTXSID30627108,80220-63-9,((Perfluorooctyl)ethyl)phosphonic acid,2,0.0,gnls,25.491993470325276
DTXSID0059794,307-34-6,Perfluorooctane,2,7.852757823056309e-19,poly1,25.491993470325276
DTXSID8031865,335-67-1,Perfluorooctanoic acid,2,0.0,exp4,25.491993470325276
DTXSID5067348,27905-45-9,2-(Perfluorooctyl)ethyl acrylate,2,5.467115766733201e-20,poly1,25.491993470325276
DTXSID20880144,663-35-4,Ethyl pentafluoropropionyl acetate,2,0.9999999998285141,exp5,25.491993470325276
DTXSID20440585,133331-77-8,1-(Perfluorohexyl)octane,2,2.0714300678858718e-17,poly1,25.491993470325276
DTXSID00379884,54009-81-3,"3-(Perfluoro-3-methylbutyl)-1,2-propenoxide",2,0.0,poly1,25.491993470325276
DTXSID50184723,307-29-9,"1H,1H-Perfluorooctylamine",2,5.2562472177181847e-14,exp5,25.491993470325276
DTXSID5059828,335-58-0,1-Iodopentadecafluoroheptane,2,9.710911232189703e-18,poly1,25.491993470325276
DTXSID8037708,3825-26-1,Ammonium perfluorooctanoate,2,0.0,exp4,25.491993470325276
DTXSID30395037,58244-27-2,tris(Trifluoroethoxy)methane,2,0.0,poly1,25.491993470325276
DTXSID4059916,375-22-4,Perfluorobutanoic acid,2,0.0,poly1,25.491993470325276
DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,2,0.0,poly1,25.491993470325276
DTXSID60663110,801212-59-9,Perfluoro-4-isopropoxybutanoic acid,2,2.7371073292154804e-14,poly1,25.491993470325276
DTXSID80310730,355-66-8,Octafluoroadipamide,2,0.0,exp4,25.491993470325276
DTXSID90315130,423-60-9,Perfluoro-1-octanesulfonyl chloride,2,0.0,none,25.491993470325276
DTXSID00380798,330562-44-2,"1H,1H,11H,11H-Perfluorotetraethylene glycol",2,0.9999999999999666,gnls,25.491993470325276
DTXSID40379666,53296-64-3,N-Methyl-N-trimethylsilylheptafluorobutyramide,2,1.4342607505545796e-14,poly1,25.491993470325276
DTXSID8059926,376-73-8,Perfluoropentanedioic acid,2,2.131248877622896e-17,poly1,25.491993470325276
DTXSID9059969,422-63-9,"1H-Perfluoro-1,1-propanediol",2,0.0,exp4,25.491993470325276
DTXSID80375107,423-65-4,11:1 Fluorotelomer alcohol,2,4.022749443588828e-12,poly1,25.491993470325276
DTXSID70276659,65294-16-8,"Perfluoro-(2,5,8-trimethyl-3,6,9-trioxadodecanoic) acid",2,0.0,none,25.491993470325276
DTXSID60377826,355-27-1,"1H,1H-Perfluoropentylamine",2,0.0,none,25.491993470325276
DTXSID00379268,356-02-5,3:3 Fluorotelomer carboxylic acid,2,0.0,none,25.491993470325276
DTXSID1067629,31506-32-8,N-Methylperfluorooctanesulfonamide,2,3.095300825613611e-10,exp2,25.491993470325276
DTXSID20375106,55621-21-1,"Perfluoro-3,6-dioxaoctane-1,8-dioic acid",2,0.0,none,25.491993470325276
DTXSID50381992,883498-76-8,"Bis(1H,1H-perfluoropropyl)amine",2,0.0,none,25.491993470325276
DTXSID4059914,375-01-9,3:1 Fluorotelomer alcohol,2,0.0,none,25.491993470325276
DTXSID5061954,1765-48-6,11-H-Perfluoroundecanoic acid,2,0.8634218809190878,gnls,25.491993470325276
DTXSID30340244,424-16-8,"1H,1H,7H-Perfluoroheptyl 4-methylbenzenesulfonate",2,0.0,none,25.491993470325276
DTXSID5063235,3934-23-4,(Perfluoroheptyl)methyl methacrylate,2,0.0,none,25.491993470325276
DTXSID30622698,74359-06-1,2H-Perfluoroisopropyl 2-fluoroacrylate,2,1.9892611440297592e-10,poly1,25.491993470325276
DTXSID8044969,63863-43-4,Methyl perfluoro(3-(1-ethenyloxypropan-2-yloxy)propanoate),2,3.962812780009732e-06,poly1,25.491993470325276
DTXSID3031862,307-24-4,Perfluorohexanoic acid,2,0.0,none,25.491993470325276
DTXSID20379947,34451-26-8,2-(Perfluorohexyl)ethanethiol,2,0.0,exp5,25.491993470325276
DTXSID20335129,918-22-9,"1,6-Dibromododecafluorohexane",2,1.0,hill,25.491993470325276
DTXSID90880131,355-93-1,"1H,1H,5H-Perfluoropentyl methacrylate",2,0.0,exp5,25.491993470325276
DTXSID50184723,307-29-9,"1H,1H-Perfluorooctylamine",2,0.0,exp5,25.491993470325276
DTXSID80382154,52447-22-0,Perfluoroheptanoyl chloride,2,0.0,exp4,25.491993470325276
DTXSID50379930,355-47-5,"1H,1H-Perfluorononylamine",2,0.0,exp5,25.491993470325276
DTXSID00379925,52447-23-1,Perfluorononanoyl chloride,2,0.0,poly1,25.491993470325276
DTXSID10379835,423-49-4,"1H,1H-Perfluoroheptylamine",2,0.0,exp5,25.491993470325276
DTXSID70565479,13973-14-3,8H-Perfluorooctanoic acid,2,0.0,exp4,25.491993470325276
DTXSID0059829,335-66-0,Perfluorooctanoyl fluoride,2,0.0,exp5,25.491993470325276
DTXSID70379917,27854-30-4,3-(Perfluorohexyl)propanoic acid,2,3.994675931371639e-10,gnls,25.491993470325276
DTXSID40187142,335-64-8,Pentadecafluorooctanoyl chloride,2,0.6707450296696186,exp4,25.491993470325276
DTXSID30190948,375-50-8,"Perfluoro-1,4-diiodobutane",2,0.9999998674331976,gnls,25.491993470325276
DTXSID90190949,375-80-4,"1,6-Diiodoperfluorohexane",2,0.9999999999985528,gnls,25.491993470325276
DTXSID80380837,151772-59-7,"Perfluoro-3,6,9-trioxadecanoic acid",2,0.9043868184509258,exp4,25.491993470325276
DTXSID0034855,79241-46-6,Fuazifop-P-butyl,2,0.9998511243200423,hill,25.491993470325276
DTXSID4032667,66230-04-4,Es-fenvalerate,2,0.22196427111738698,poly1,25.491993470325276
DTXSID0032520,131860-33-8,Azoxystrobin,2,2.241580464226639e-07,exp4,25.491993470325276
DTXSID8022111,709-98-8,"N-(3,4-Dichlorophenyl)propanamide",2,0.00010377795772710686,poly1,25.491993470325276
DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,2,2.3203579746641967e-05,poly1,25.491993470325276
DTXSID1034634,68157-60-8,Forchlorfenuron,2,8.665965137008588e-09,poly1,25.491993470325276
DTXSID3024287,81335-77-5,Imazethapyr,2,4.496454203997659e-11,exp4,25.491993470325276
DTXSID0032493,55219-65-3,Triadimenol,2,0.6476643202451167,poly1,25.491993470325276
DTXSID4040002,131-70-4,Monobutyl phthalate,2,8.391590632730022e-07,poly1,25.491993470325276
DTXSID0020022,50594-66-6,Acifluorfen,2,3.6179393245460115e-08,poly1,25.491993470325276
DTXSID7024035,94-82-6,"2,4-Dichlorophenoxybutyric acid",2,0.0,none,25.491993470325276
DTXSID9034490,420-04-2,Cyanamide,2,0.0010083711601915468,poly1,25.491993470325276
DTXSID0020319,1897-45-6,Chlorothalonil,2,3.1643910816735807e-12,poly1,25.491993470325276
DTXSID8034877,53112-28-0,Pyrimethanil,2,0.04345524679020132,pow,25.491993470325276
DTXSID4034653,79983-71-4,Hexaconazole,2,0.0,gnls,25.491993470325276
DTXSID1034212,118134-30-8,Spiroxamine,2,4.816984242977244e-10,exp4,25.491993470325276
DTXSID1023998,52315-07-8,Cypermethrin,2,2.4705014189121084e-09,exp4,25.491993470325276
DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,2,0.39620839141284175,pow,25.491993470325276
DTXSID9032379,97886-45-8,Dithiopyr,2,2.1438992194180008e-10,gnls,25.491993470325276
DTXSID4022020,314-40-9,Bromacil,2,8.823112335112201e-11,exp4,25.491993470325276
DTXSID5024344,2303-17-5,Tri-allate,2,1.6717553743901785e-13,gnls,25.491993470325276
DTXSID9032581,156052-68-5,Zoxamide,2,6.719706922671359e-14,poly1,25.491993470325276
DTXSID4020242,2425-06-1,Captafol,2,0.0,none,25.491993470325276
DTXSID6032647,21564-17-0,2-(Thiocyanomethylthio)benzothiazole,2,2.809630263948988e-07,poly1,25.491993470325276
DTXSID0034695,8018-01-7,Mancozeb,2,1.7683688092852127e-07,poly1,25.491993470325276
DTXSID6032358,57966-95-7,Cymoxanil,2,1.6759355517896993e-08,exp4,25.491993470325276
DTXSID0034227,119515-38-7,Icaridin,2,3.818348568590473e-17,exp4,25.491993470325276
DTXSID8034871,129630-19-9,Pyraflufen-ethyl,2,1.9650485438919943e-13,pow,25.491993470325276
DTXSID2039336,28434-00-6,S-Bioallethrin,2,0.0,gnls,25.491993470325276
DTXSID7034676,42509-80-8,Isazofos,2,2.447106387827733e-06,poly1,25.491993470325276
DTXSID8024109,66332-96-5,Flutolanil,2,5.077025348909787e-16,gnls,25.491993470325276
DTXSID0032493,55219-65-3,Triadimenol,2,6.937072071047246e-05,pow,25.491993470325276
DTXSID3024316,34014-18-1,Tebuthiuron,2,0.0,exp4,25.491993470325276
DTXSID8034580,26225-79-6,Ethofumesate,2,0.00036871966508054336,poly1,25.491993470325276
DTXSID3024152,81335-37-7,Imazaquin,2,4.104049796028447e-06,poly1,25.491993470325276
DTXSID9020407,333-41-5,Diazinon,2,0.0001386565520829809,poly1,25.491993470325276
DTXSID8023846,30560-19-1,Acephate,2,2.994892771573424e-06,poly1,25.491993470325276
DTXSID0023901,25057-89-0,Bentazone,2,9.27052679006322e-11,poly1,25.491993470325276
DTXSID8024317,5902-51-2,Terbacil,2,0.0,exp4,25.491993470325276
DTXSID4024195,94-74-6,2-(4-Chloro-2-methylphenoxy)acetic acid,2,9.620340004257807e-17,exp4,25.491993470325276
DTXSID6024175,57837-19-1,Metalaxyl,2,0.0,exp4,25.491993470325276
DTXSID6032356,1134-23-2,Cycloate,2,4.842973167494328e-12,gnls,25.491993470325276
DTXSID3032549,126833-17-8,Fenhexamid,2,7.634029627553788e-07,exp4,25.491993470325276
DTXSID2021995,134-62-3,DEET,2,0.0,exp5,25.491993470325276
DTXSID3031864,1763-23-1,Perfluorooctanesulfonic acid,2,2.1689169125465455e-13,exp4,25.491993470325276
DTXSID1023869,834-12-8,Ametryn,2,0.0,exp4,25.491993470325276
DTXSID0021337,148-79-8,Thiabendazole,2,0.0,none,25.491993470325276
DTXSID1032359,121552-61-2,Cyprodinil,2,1.3341182351028103e-05,poly1,25.491993470325276
DTXSID2032390,60168-88-9,Fenarimol,2,0.0007501043369564115,poly1,25.491993470325276
DTXSID1020560,115-29-7,Endosulfan,2,9.590603936289192e-10,poly1,25.491993470325276
DTXSID1032640,95737-68-1,Pyriproxyfen,2,0.0,gnls,25.491993470325276
DTXSID2020347,56-72-4,Coumaphos,2,2.946017415952546e-17,exp4,25.491993470325276
DTXSID6024206,2212-67-1,Molinate,2,0.0,exp4,25.491993470325276
DTXSID1023990,21725-46-2,Cyanazine,2,7.90269402865376e-15,exp4,25.491993470325276
DTXSID2020686,58-89-9,Lindane,2,7.177122631883817e-05,pow,25.491993470325276
DTXSID3024235,85509-19-9,Flusilazole,2,2.983473017395559e-07,poly1,25.491993470325276
DTXSID9023889,76578-14-8,Quizalofop-ethyl,2,6.181494291585086e-17,gnls,25.491993470325276
DTXSID8034586,153233-91-1,Etoxazole,2,0.0,gnls,25.491993470325276
DTXSID0021385,133-07-3,Folpet,2,0.0,none,25.491993470325276
DTXSID9034818,35575-96-3,Azamethiphos,2,1.9021640556760546e-07,poly1,25.491993470325276
DTXSID5024182,109-86-4,2-Methoxyethanol,2,0.27701450378291137,poly1,25.491993470325276
DTXSID7032470,31218-83-4,Propetamphos,2,6.043207625880837e-05,poly1,25.491993470325276
DTXSID0039223,116-06-3,Aldicarb,2,6.05249910020087e-08,poly1,25.491993470325276
DTXSID4023412,6153-64-6,Oxytetracycline dihydrate,2,0.0,exp4,25.491993470325276
DTXSID0034930,98886-44-3,Fosthiazate,2,1.6294314856756075e-16,exp4,25.491993470325276
DTXSID5020601,96-45-7,"4,5-Dihydro-2-mercaptoimidazole",2,0.0007278852976006184,pow,25.491993470325276
DTXSID4020791,121-75-5,Malathion,2,3.7421173370120777e-06,poly1,25.491993470325276
DTXSID2034590,161326-34-7,Fenamidone,2,0.9938281511134512,pow,25.491993470325276
DTXSID2040363,83657-24-3,Diniconazole,2,8.622085573622658e-09,poly1,25.491993470325276
DTXSID5034270,104098-48-8,Imazapic,2,0.0004260999365049726,poly1,25.491993470325276
DTXSID7032393,72490-01-8,Fenoxycarb,2,6.583809963282943e-05,poly1,25.491993470325276
DTXSID8024238,19044-88-3,Oryzalin,2,0.0007914529854018457,poly1,25.491993470325276
DTXSID1020855,298-00-0,Methyl parathion,2,0.0001371510373455505,poly1,25.491993470325276
DTXSID6034392,188425-85-6,Boscalid,2,1.3971837810522692e-05,exp2,25.491993470325276
DTXSID5032498,3380-34-5,Triclosan,2,7.511989167523285e-20,poly1,25.491993470325276
DTXSID1032482,96182-53-5,Tebupirimfos,2,1.5231045428344386e-10,poly1,25.491993470325276
DTXSID6034849,25606-41-1,Propamocarb hydrochloride,2,1.2508675032393058e-07,poly1,25.491993470325276
DTXSID2032398,131341-86-1,Fludioxonil,2,2.147728781044838e-05,gnls,25.491993470325276
DTXSID4021268,122-34-9,Simazine,2,1.5835750386518578e-06,poly1,25.491993470325276
DTXSID1022267,16752-77-5,Methomyl,2,3.3479522322514306e-10,poly1,25.491993470325276
DTXSID3032337,33629-47-9,Butralin,2,1.911953796503692e-12,exp4,25.491993470325276
DTXSID9034816,6923-22-4,Monocrotophos,2,0.0,exp4,25.491993470325276
DTXSID5034303,81406-37-3,Fluroxypyr-meptyl,2,3.759656023261083e-07,poly1,25.491993470325276
DTXSID8023890,3337-71-1,Asulam,2,3.5458523276474715e-07,poly1,25.491993470325276
DTXSID5032600,113136-77-9,Cyclanilide,2,8.83439878174746e-05,poly1,25.491993470325276
DTXSID8020628,2164-17-2,Fluometuron,2,0.0001236859651395799,poly1,25.491993470325276
DTXSID6032352,5598-13-0,Chlorpyrifos-methyl,2,8.812624792312178e-06,poly1,25.491993470325276
DTXSID5032365,1194-65-6,"2,6-Dichlorobenzonitrile",2,2.283192381140032e-05,poly1,25.491993470325276
DTXSID5032498,3380-34-5,Triclosan,2,0.0,exp4,25.491993470325276
DTXSID7020182,80-05-7,Bisphenol A,2,0.9999999639937454,gnls,25.491993470325276
DTXSID4032615,98967-40-9,Flumetsulam,2,0.0016080971795911312,exp4,25.491993470325276
